ID_Cliente,Nome,Endereco,CPF,Sexo,Data_Nascimento,Email,Telefone,Status
1595,Carlos Eduardo da Mata,GO;Goiânia;Vila Brasília;Vale Nathan Nascimento,710.469.832-96,Feminino,1966-07-12,pazevedo@bol.com.br,(62) 93390-4015,Ativo
1596,Agatha Jesus,GO;Aparecida de Goiânia;Setor Oeste;Condomínio Mendes,761.580.342-07,Masculino,1999-07-21,barbaranunes@pires.org,(62) 98401-8461,Ativo
1597,Vitor Gabriel Duarte,GO;Goiânia;Setor Bueno;Favela Moura,810.726.534-35,Masculino,2009-01-19,samuel86@ig.com.br,(62) 94855-5399,Ativo
1598,Marcelo Peixoto,GO;Goiânia;Setor Oeste;Aeroporto de Cavalcanti,590.671.248-85,Masculino,2008-03-17,castrolevi@bol.com.br,(62) 98741-4902,Ativo
1599,Bernardo da Mata,GO;Goiânia;Setor Bueno;Passarela Moura,580.397.264-92,Masculino,1979-08-09,icastro@gmail.com,(62) 94430-1844,Ativo
1600,João Gabriel Mendes,GO;Aparecida de Goiânia;Setor Oeste;Favela de da Cruz,719.046.235-06,Masculino,1967-10-19,isabellyoliveira@cardoso.br,(62) 90022-6692,Ativo
1601,Raquel Moreira,GO;Aparecida de Goiânia;Vila Brasília;Conjunto Barbosa,938.610.572-12,Masculino,1960-10-02,pereiradavi-luiz@hotmail.com,(62) 98999-5326,Inativo
1602,Stella Ferreira,GO;Goiânia;Setor Oeste;Passarela Enrico Campos,895.316.240-89,Feminino,1962-05-23,barbaracardoso@sales.br,(62) 95318-1938,Ativo
1603,Srta. Kamilly Costela,GO;Goiânia;Vila Brasília;Chácara de Costa,571.809.342-32,Masculino,2008-08-17,cauanogueira@cardoso.br,(62) 94582-3895,Ativo
1604,Sabrina Costela,GO;Goiânia;Jardim Goiás;Praça de Santos,920.315.748-41,Masculino,2005-01-17,joao-vitorcaldeira@martins.br,(62) 96258-5216,Trancado
1605,Dra. Ana Lívia Aragão,GO;Aparecida de Goiânia;Setor Bueno;Praça Almeida,450.217.936-16,Masculino,1999-03-25,nunesgabriela@gmail.com,(62) 95312-5403,Ativo
1606,Ana Vitória Nunes,GO;Aparecida de Goiânia;Centro;Largo de Ferreira,971.204.836-50,Feminino,1978-03-25,fernandesluiz-gustavo@barbosa.com,(62) 93796-8109,Ativo
1607,Miguel Moraes,GO;Goiânia;Setor Bueno;Vale de Viana,627.893.450-74,Feminino,1961-08-10,meloclara@gmail.com,(62) 92973-8526,Ativo
1608,Sr. Luigi Ferreira,GO;Goiânia;Setor Bueno;Estrada Maria Eduarda Teixeira,904.723.618-13,Feminino,1969-03-20,limagustavo-henrique@ig.com.br,(62) 92955-5621,Ativo
1609,Lorenzo Nunes,GO;Goiânia;Jardim Goiás;Aeroporto de Cunha,286.039.541-51,Feminino,1986-02-25,joao-pedro01@gomes.br,(62) 99958-4077,Ativo
1610,Joana Costela,GO;Goiânia;Parque Amazônia;Passarela Gabriela Oliveira,629.301.875-30,Masculino,2001-01-01,hcardoso@uol.com.br,(62) 97455-7594,Ativo
1611,Milena Barbosa,GO;Goiânia;Centro;Distrito Martins,740.192.358-05,Masculino,1968-01-30,vitor-gabriel27@ig.com.br,(62) 99884-2633,Ativo
1612,Guilherme da Luz,GO;Goiânia;Setor Oeste;Praia da Mata,085.746.231-80,Masculino,1973-05-25,rodrigonogueira@gmail.com,(62) 90716-3165,Ativo
1613,João Guilherme Caldeira,GO;Goiânia;Centro;Viaduto Heitor Farias,184.230.657-07,Masculino,1982-09-05,moreiranicole@melo.net,(62) 99824-1221,Inativo
1614,Cauê Costa,GO;Aparecida de Goiânia;Setor Bueno;Vila João Vitor Rezende,419.607.325-52,Feminino,1960-01-11,isadorafogaca@das.com,(62) 91392-4314,Ativo
1615,Maria Sophia Viana,GO;Goiânia;Vila Brasília;Colônia de Alves,682.109.375-02,Feminino,1969-11-11,da-costadiogo@gmail.com,(62) 95435-8846,Ativo
1616,Rodrigo Nogueira,GO;Goiânia;Centro;Conjunto Amanda da Rosa,863.529.714-82,Feminino,1969-10-29,alicemonteiro@uol.com.br,(62) 98906-3016,Ativo
1617,Sra. Lívia Silveira,GO;Aparecida de Goiânia;Setor Bueno;Alameda de Melo,253.908.764-74,Feminino,1995-11-11,rafaelasales@lopes.com,(62) 91680-9381,Trancado
1618,Felipe Fernandes,GO;Aparecida de Goiânia;Setor Bueno;Parque Marina Barbosa,872.093.415-79,Masculino,1982-06-21,gabriellysouza@hotmail.com,(62) 93675-1393,Ativo
1619,Ana Viana,GO;Aparecida de Goiânia;Parque Amazônia;Núcleo de da Mota,207.918.563-21,Feminino,1996-09-24,pedro87@gmail.com,(62) 94699-4700,Cancelado
1620,João Lucas Cunha,GO;Goiânia;Centro;Morro Gustavo Henrique Nascimento,430.576.891-75,Masculino,1986-07-14,azevedocamila@cardoso.org,(62) 98057-3778,Cancelado
1621,João Gabriel Rezende,GO;Goiânia;Setor Oeste;Trecho Ana Sophia da Cunha,971.602.854-76,Feminino,1980-10-20,kevincampos@bol.com.br,(62) 95854-2249,Ativo
1622,Larissa Rezende,GO;Aparecida de Goiânia;Vila Brasília;Campo de Souza,975.864.231-64,Masculino,1961-07-08,barbosarafaela@jesus.org,(62) 90710-3475,Ativo
1623,Lívia Carvalho,GO;Aparecida de Goiânia;Vila Brasília;Conjunto de Rodrigues,927.481.360-04,Masculino,1991-12-25,costelaenzo@yahoo.com.br,(62) 96967-3461,Trancado
1624,Nathan Barbosa,GO;Aparecida de Goiânia;Parque Amazônia;Sítio Beatriz Lima,704.318.269-78,Feminino,1973-11-29,da-cruzisaac@dias.com,(62) 95707-2702,Ativo
1625,Lorena Sales,GO;Goiânia;Parque Amazônia;Sítio da Costa,560.793.428-47,Feminino,1976-12-26,oaragao@nogueira.br,(62) 94348-2251,Inativo
1626,Diego Teixeira,GO;Aparecida de Goiânia;Centro;Trecho de Pinto,643.815.092-42,Masculino,1968-03-23,clarapeixoto@rocha.com,(62) 95247-3421,Ativo
1627,Bárbara Azevedo,GO;Aparecida de Goiânia;Setor Bueno;Ladeira de Carvalho,531.762.409-61,Masculino,1986-12-15,razevedo@bol.com.br,(62) 99467-8003,Cancelado
1628,Luiz Henrique Lima,GO;Aparecida de Goiânia;Setor Oeste;Sítio Marina das Neves,106.593.874-84,Masculino,1989-01-16,da-costaluiz-henrique@hotmail.com,(62) 95292-3089,Ativo
1629,Eloah Souza,GO;Aparecida de Goiânia;Vila Brasília;Favela Oliveira,942.081.376-22,Feminino,1966-01-12,lmendes@moreira.br,(62) 98097-7944,Ativo
1630,Ryan Novaes,GO;Aparecida de Goiânia;Vila Brasília;Favela Lima,687.392.154-82,Feminino,1982-06-22,carolinenunes@uol.com.br,(62) 92264-5028,Ativo
1631,Luigi Fernandes,GO;Aparecida de Goiânia;Centro;Condomínio Thomas Araújo,723.145.086-53,Feminino,2000-02-10,leonardo80@da.br,(62) 98724-9785,Trancado
1632,Caio Cardoso,GO;Goiânia;Setor Oeste;Aeroporto Souza,364.971.058-75,Feminino,1965-02-27,melopaulo@lima.com,(62) 98633-4593,Inativo
1633,Ana Luiza Nogueira,GO;Aparecida de Goiânia;Setor Bueno;Travessa de Nascimento,915.384.072-05,Masculino,1976-08-06,limaleticia@ig.com.br,(62) 93330-1281,Ativo
1634,Natália Dias,GO;Goiânia;Setor Oeste;Núcleo Silva,023.716.894-40,Masculino,1985-12-02,brenonovaes@gmail.com,(62) 90976-6723,Ativo
1635,Maria Fernanda Pires,GO;Goiânia;Centro;Condomínio Melo,597.418.360-66,Feminino,1970-05-06,lavinia71@ig.com.br,(62) 92361-7898,Ativo
1636,Renan Castro,GO;Goiânia;Parque Amazônia;Loteamento de Ribeiro,609.423.785-47,Masculino,1991-04-30,leticiada-mata@ig.com.br,(62) 91920-3344,Ativo
1637,João Felipe Santos,GO;Goiânia;Jardim Goiás;Viaduto Ana Carolina Monteiro,470.136.952-70,Feminino,1985-05-02,kevin36@yahoo.com.br,(62) 96089-1886,Inativo
1638,Julia Ferreira,GO;Goiânia;Setor Bueno;Praia Luiz Fernando Lopes,947.502.836-65,Masculino,1982-05-11,nnogueira@yahoo.com.br,(62) 90494-3406,Ativo
1639,Alícia Costela,GO;Goiânia;Jardim Goiás;Área de Rocha,534.201.876-53,Masculino,1976-10-22,lucca77@almeida.br,(62) 90204-7823,Ativo
1640,Agatha Moura,GO;Aparecida de Goiânia;Jardim Goiás;Ladeira de Araújo,213.746.950-25,Masculino,1975-03-15,nataliateixeira@nunes.net,(62) 98641-5907,Ativo
1641,Clarice Ramos,GO;Goiânia;Vila Brasília;Praia de Pinto,405.861.397-10,Masculino,1973-10-20,davi50@da.com,(62) 94698-2822,Ativo
1642,Eduardo Gonçalves,GO;Aparecida de Goiânia;Parque Amazônia;Condomínio Raul da Conceição,690.185.374-20,Masculino,1986-06-06,livia64@ig.com.br,(62) 98245-3627,Ativo
1643,Thales Gomes,GO;Aparecida de Goiânia;Parque Amazônia;Jardim de Rezende,781.542.096-67,Feminino,1964-04-30,aragaojoao-gabriel@pinto.com,(62) 99079-5227,Cancelado
1644,Maria Fernanda Ribeiro,GO;Goiânia;Vila Brasília;Viaduto Rebeca da Mata,579.283.140-88,Masculino,1973-05-03,augustopereira@ferreira.net,(62) 96941-3569,Ativo
1645,Alícia da Mata,GO;Goiânia;Setor Bueno;Passarela Castro,071.564.932-99,Feminino,1991-05-19,esouza@pinto.br,(62) 92050-4471,Ativo
1646,Miguel Correia,GO;Aparecida de Goiânia;Jardim Goiás;Rodovia de Alves,138.764.509-93,Feminino,1968-03-30,qrezende@silveira.org,(62) 93009-2264,Trancado
1647,Maria Luiza Campos,GO;Aparecida de Goiânia;Parque Amazônia;Estrada de Alves,079.341.256-07,Feminino,1962-08-19,erick06@yahoo.com.br,(62) 96637-7233,Ativo
1648,Fernando Silveira,GO;Goiânia;Setor Oeste;Aeroporto de da Mota,409.271.386-03,Feminino,1983-06-25,ana-juliamelo@ig.com.br,(62) 93190-5422,Ativo
1649,Levi Vieira,GO;Goiânia;Centro;Estrada da Mata,984.260.537-00,Feminino,1994-01-05,pfernandes@pereira.br,(62) 90459-4924,Ativo
1650,Alícia Rezende,GO;Aparecida de Goiânia;Setor Bueno;Trevo Nunes,260.759.184-85,Masculino,2002-03-14,talmeida@yahoo.com.br,(62) 99783-1179,Inativo
1651,Catarina das Neves,GO;Goiânia;Vila Brasília;Estação Rezende,307.456.812-71,Masculino,1961-01-11,theonunes@ferreira.com,(62) 90530-4937,Ativo
1652,Davi Lucca Araújo,GO;Aparecida de Goiânia;Centro;Parque de Silveira,423.059.186-15,Feminino,1967-07-28,leandro18@almeida.com,(62) 90748-1787,Ativo
1653,Benício Jesus,GO;Aparecida de Goiânia;Jardim Goiás;Loteamento Luiza Martins,735.864.902-83,Feminino,1995-07-14,duartecarlos-eduardo@jesus.org,(62) 94626-7523,Ativo
1654,Luiz Miguel Cavalcanti,GO;Goiânia;Vila Brasília;Pátio de Souza,251.497.863-73,Feminino,1985-01-29,carolinada-conceicao@silva.org,(62) 92122-2595,Ativo
1655,Mirella Cardoso,GO;Goiânia;Setor Oeste;Loteamento de Alves,165.827.390-77,Masculino,1982-06-24,fariascalebe@bol.com.br,(62) 90388-7260,Ativo
1656,Sra. Maitê Vieira,GO;Goiânia;Parque Amazônia;Vila de da Rocha,035.987.214-04,Masculino,1978-10-01,nina08@fernandes.org,(62) 92482-8587,Ativo
1657,Dr. Luiz Gustavo Silva,GO;Goiânia;Vila Brasília;Lago Marina Costa,478.536.210-35,Masculino,1964-11-14,maria-aliceda-costa@pires.br,(62) 93533-3307,Inativo
1658,Enrico Silva,GO;Aparecida de Goiânia;Vila Brasília;Lagoa de Peixoto,079.526.431-34,Feminino,1990-01-08,nina93@ribeiro.com,(62) 97331-3149,Ativo
1659,Emanuella Cavalcanti,GO;Goiânia;Setor Bueno;Praia Pinto,712.964.830-96,Feminino,1989-04-10,joao-vitormendes@uol.com.br,(62) 90655-7350,Ativo
1660,Emanuella Aragão,GO;Aparecida de Goiânia;Vila Brasília;Vila da Paz,729.381.045-88,Feminino,1985-02-19,da-costasophie@hotmail.com,(62) 91595-1244,Ativo
1661,Calebe Sales,GO;Goiânia;Setor Oeste;Sítio Maria Alice da Rosa,458.927.306-38,Masculino,2002-12-03,mendesmiguel@mendes.net,(62) 98174-2541,Ativo
1662,João Lucas Rocha,GO;Aparecida de Goiânia;Centro;Avenida de Gonçalves,950.284.731-88,Masculino,2007-03-03,dsilva@bol.com.br,(62) 91116-5589,Ativo
1663,Bruno Ribeiro,GO;Aparecida de Goiânia;Setor Oeste;Vale Farias,217.485.396-55,Masculino,1965-08-14,maria-julia78@yahoo.com.br,(62) 92935-8548,Ativo
1664,Raul Peixoto,GO;Aparecida de Goiânia;Centro;Área da Cruz,583.409.617-48,Feminino,1962-01-11,carvalhobernardo@yahoo.com.br,(62) 92301-3031,Cancelado
1665,Esther Barros,GO;Goiânia;Jardim Goiás;Campo de Teixeira,902.851.376-03,Feminino,1961-10-27,marinada-rosa@farias.br,(62) 94696-7568,Ativo
1666,Clara Souza,GO;Aparecida de Goiânia;Vila Brasília;Fazenda de Jesus,768.152.940-30,Feminino,1979-10-19,gsilveira@uol.com.br,(62) 98396-6138,Ativo
1667,Pietra Carvalho,GO;Goiânia;Parque Amazônia;Quadra Lívia da Mota,479.153.260-07,Feminino,1972-03-16,pietranunes@uol.com.br,(62) 94306-1699,Ativo
1668,Sophie da Cunha,GO;Goiânia;Setor Oeste;Vale Isabel da Cunha,581.964.372-00,Masculino,1993-04-03,cduarte@bol.com.br,(62) 99188-1130,Ativo
1669,João Pedro Souza,GO;Goiânia;Jardim Goiás;Distrito Nascimento,568.291.473-28,Feminino,1989-12-02,luiz-gustavo69@melo.br,(62) 92592-7541,Trancado
1670,Sophie Alves,GO;Aparecida de Goiânia;Centro;Viaduto Cunha,681.054.792-49,Feminino,1997-05-19,sofia96@uol.com.br,(62) 91531-6716,Ativo
1671,João Pedro Rodrigues,GO;Aparecida de Goiânia;Jardim Goiás;Rodovia Luigi Barros,061.743.582-08,Masculino,1968-12-04,das-nevesbianca@dias.org,(62) 92953-2775,Cancelado
1672,Yuri Melo,GO;Aparecida de Goiânia;Vila Brasília;Conjunto Novaes,576.490.812-49,Masculino,1981-11-20,maria-eduarda76@ig.com.br,(62) 96578-6385,Ativo
1673,Sofia Rocha,GO;Aparecida de Goiânia;Centro;Praça Thales da Mota,369.170.284-87,Feminino,2003-12-04,luiza49@yahoo.com.br,(62) 93483-8802,Ativo
1674,Fernando da Luz,GO;Aparecida de Goiânia;Vila Brasília;Rua de Monteiro,715.806.293-77,Masculino,1962-06-16,heitor18@pires.org,(62) 97699-3384,Ativo
1675,Mirella Aragão,GO;Aparecida de Goiânia;Jardim Goiás;Travessa Santos,589.046.273-38,Masculino,1982-09-26,leticia13@hotmail.com,(62) 99848-7230,Ativo
1676,Lara Oliveira,GO;Goiânia;Parque Amazônia;Área Moreira,381.096.427-13,Feminino,2007-11-28,carolinebarros@costela.net,(62) 93496-1886,Ativo
1677,Cauê Cardoso,GO;Goiânia;Setor Bueno;Vale Lavínia Pereira,509.613.824-06,Feminino,1995-07-24,ana49@uol.com.br,(62) 94421-5129,Ativo
1678,Carlos Eduardo Gonçalves,GO;Aparecida de Goiânia;Jardim Goiás;Distrito de Cunha,795.016.342-99,Masculino,1974-03-31,bryanlima@gmail.com,(62) 94487-7636,Ativo
1679,João Vieira,GO;Goiânia;Jardim Goiás;Conjunto de Pires,473.610.298-50,Masculino,1999-07-27,renan37@gmail.com,(62) 94250-4015,Trancado
1680,Felipe Carvalho,GO;Aparecida de Goiânia;Jardim Goiás;Alameda de Peixoto,023.179.568-86,Feminino,1971-10-20,woliveira@uol.com.br,(62) 94864-3695,Ativo
1681,Fernando Ramos,GO;Aparecida de Goiânia;Setor Oeste;Aeroporto Almeida,036.589.172-02,Feminino,1981-10-02,heitor67@hotmail.com,(62) 98773-3632,Cancelado
1682,Dr. Marcos Vinicius Rodrigues,GO;Goiânia;Setor Oeste;Feira Moreira,129.540.376-52,Feminino,1962-05-31,lopesbeatriz@gmail.com,(62) 90162-4253,Ativo
1683,Murilo Dias,GO;Goiânia;Jardim Goiás;Rua Dias,657.903.284-74,Feminino,2006-12-16,mouramarcelo@lopes.com,(62) 90232-3465,Trancado
1684,Danilo Fogaça,GO;Goiânia;Jardim Goiás;Lagoa Fernanda Santos,510.897.243-14,Feminino,1971-08-07,alicia85@ig.com.br,(62) 91861-7658,Ativo
1685,Yago Lopes,GO;Goiânia;Jardim Goiás;Lagoa de da Mota,369.810.257-95,Masculino,1966-04-13,joao-miguelgomes@moreira.net,(62) 97361-2596,Ativo
1686,Pietra Barros,GO;Goiânia;Setor Bueno;Ladeira de Pires,378.051.649-75,Masculino,1959-10-11,nunessophia@yahoo.com.br,(62) 99845-7185,Ativo
1687,Carlos Eduardo da Mata,GO;Aparecida de Goiânia;Vila Brasília;Trevo Diogo Sales,681.394.570-00,Masculino,1982-10-13,kevinribeiro@porto.br,(62) 96066-6960,Ativo
1688,Srta. Olivia Duarte,GO;Aparecida de Goiânia;Setor Oeste;Lago Luna Sales,983.150.724-04,Masculino,1961-08-27,monteiromilena@cardoso.br,(62) 98177-8471,Ativo
1689,Luiz Henrique Fernandes,GO;Goiânia;Jardim Goiás;Viaduto Sales,452.879.136-64,Feminino,2008-10-03,nogueirasamuel@ig.com.br,(62) 98571-6502,Ativo
1690,Isadora Almeida,GO;Goiânia;Vila Brasília;Alameda Sabrina Costela,856.197.302-12,Feminino,1998-10-24,ada-mata@uol.com.br,(62) 96113-3898,Ativo
1691,Mirella Nogueira,GO;Aparecida de Goiânia;Parque Amazônia;Quadra de Barros,601.429.853-33,Feminino,1963-12-28,bsilva@araujo.net,(62) 96251-5669,Trancado
1692,Eduardo Cunha,GO;Goiânia;Centro;Trecho de Rezende,879.635.041-57,Feminino,1993-07-29,emanuellyaraujo@yahoo.com.br,(62) 91625-2435,Trancado
1693,Samuel Nogueira,GO;Goiânia;Parque Amazônia;Vila Heloísa Correia,460.381.259-06,Masculino,1994-01-17,cavalcantiheloisa@pereira.br,(62) 96738-2698,Ativo
1694,Bárbara da Costa,GO;Aparecida de Goiânia;Setor Bueno;Residencial Moraes,374.586.190-66,Feminino,1962-02-02,da-rochavicente@uol.com.br,(62) 98247-1534,Ativo
1695,Kevin Rezende,GO;Aparecida de Goiânia;Centro;Residencial Ana Sophia Duarte,182.503.497-41,Masculino,1977-08-28,xda-mota@bol.com.br,(62) 97448-7243,Ativo
1696,Dr. Pietro Vieira,GO;Aparecida de Goiânia;Centro;Praça Luiza Costa,520.674.193-07,Feminino,1980-06-17,viniciusnogueira@costa.com,(62) 97601-7765,Cancelado
1697,João Miguel Rodrigues,GO;Aparecida de Goiânia;Setor Oeste;Passarela de Souza,319.647.805-00,Feminino,1967-03-13,nda-mota@duarte.com,(62) 93668-9315,Ativo
1698,Luiz Gustavo Rocha,GO;Aparecida de Goiânia;Centro;Esplanada de Nunes,947.238.056-56,Feminino,1985-01-08,rafaelmelo@pereira.com,(62) 93957-1068,Cancelado
1699,Natália da Paz,GO;Aparecida de Goiânia;Setor Oeste;Praça de Melo,298.410.375-05,Masculino,1979-05-04,portolucas-gabriel@bol.com.br,(62) 90430-3512,Inativo
1700,Felipe Freitas,GO;Aparecida de Goiânia;Setor Bueno;Conjunto Jesus,798.640.315-20,Masculino,2006-03-28,sabrina05@yahoo.com.br,(62) 99374-8045,Ativo
1701,Heitor Lopes,GO;Aparecida de Goiânia;Parque Amazônia;Ladeira de Silva,579.041.362-52,Feminino,1973-08-15,claracardoso@gmail.com,(62) 90845-8030,Ativo
1702,Thomas da Mota,GO;Aparecida de Goiânia;Setor Bueno;Aeroporto Eloah Teixeira,943.180.726-22,Masculino,1985-06-22,amoraes@hotmail.com,(62) 96604-6212,Ativo
1703,Dr. Anthony Nunes,GO;Aparecida de Goiânia;Parque Amazônia;Vale João Pedro Monteiro,109.827.354-05,Masculino,1998-07-18,sophiefogaca@yahoo.com.br,(62) 92069-9261,Ativo
1704,Nathan da Costa,GO;Goiânia;Centro;Chácara Martins,235.891.760-59,Feminino,1967-05-21,souzadanilo@correia.net,(62) 99058-3605,Cancelado
1705,Sra. Alícia da Mota,GO;Goiânia;Centro;Aeroporto da Luz,426.185.973-46,Masculino,1979-12-18,agatha01@uol.com.br,(62) 90420-8166,Ativo
1706,Enzo Mendes,GO;Goiânia;Jardim Goiás;Ladeira Nogueira,340.976.128-40,Masculino,2007-10-30,jda-cunha@ig.com.br,(62) 99368-7265,Ativo
1707,Ana Carolina Mendes,GO;Goiânia;Setor Oeste;Loteamento Cunha,381.094.267-78,Feminino,1977-03-20,barrosamanda@gmail.com,(62) 93056-4927,Ativo
1708,Francisco Cardoso,GO;Aparecida de Goiânia;Setor Oeste;Loteamento de Fogaça,160.423.587-07,Masculino,1971-08-24,isaacgoncalves@rodrigues.br,(62) 98772-5018,Inativo
1709,Diogo da Rosa,GO;Goiânia;Parque Amazônia;Núcleo de Ribeiro,915.372.086-59,Masculino,2005-06-14,xnovaes@cunha.br,(62) 94505-2359,Cancelado
1710,Bárbara Caldeira,GO;Goiânia;Centro;Travessa Fogaça,291.640.587-94,Masculino,2007-06-24,ninajesus@bol.com.br,(62) 91817-8522,Cancelado
1711,Ana Sophia Gonçalves,GO;Goiânia;Centro;Aeroporto Costa,563.402.178-26,Masculino,1967-01-28,cardosoleandro@bol.com.br,(62) 94627-5292,Trancado
1712,Thales Araújo,GO;Aparecida de Goiânia;Centro;Lagoa de Viana,849.375.612-19,Feminino,1966-12-07,bruno20@bol.com.br,(62) 95921-4407,Ativo
1713,Ryan Viana,GO;Goiânia;Setor Bueno;Estrada Yasmin da Costa,675.403.218-90,Feminino,1969-07-28,juliacosta@hotmail.com,(62) 91205-8971,Cancelado
1714,Srta. Maria Eduarda Araújo,GO;Aparecida de Goiânia;Setor Bueno;Jardim de Alves,156.749.830-20,Feminino,1966-01-18,cauasilveira@cunha.net,(62) 96148-6137,Ativo
1715,Srta. Bianca Fernandes,GO;Goiânia;Centro;Parque Benício Lima,342.189.506-60,Masculino,1986-06-05,frocha@da.br,(62) 94894-1166,Cancelado
1716,Pedro Henrique da Paz,GO;Goiânia;Setor Bueno;Lago Barros,087.319.452-79,Feminino,2003-12-07,enovaes@yahoo.com.br,(62) 95681-8928,Cancelado
1717,Erick da Rosa,GO;Goiânia;Vila Brasília;Viaduto Emilly da Rocha,725.813.690-86,Feminino,2007-02-21,danilo09@da.org,(62) 91992-4159,Ativo
1718,Camila Rodrigues,GO;Goiânia;Centro;Área Marcos Vinicius da Mata,632.984.570-00,Masculino,1989-02-20,mariana23@vieira.net,(62) 93543-6978,Ativo
1719,Daniela Moraes,GO;Goiânia;Setor Oeste;Quadra de Caldeira,162.509.784-02,Feminino,1990-08-26,silveiralaura@duarte.com,(62) 92270-4600,Ativo
1720,Sr. Lucas Almeida,GO;Aparecida de Goiânia;Parque Amazônia;Pátio de Costela,946.123.857-64,Feminino,1993-04-21,andre88@yahoo.com.br,(62) 97890-4264,Cancelado
1721,Erick Viana,GO;Aparecida de Goiânia;Setor Bueno;Colônia João Vitor da Mota,459.816.237-64,Feminino,1960-05-11,danilo94@bol.com.br,(62) 97652-9123,Ativo
1722,Srta. Sofia Martins,GO;Aparecida de Goiânia;Jardim Goiás;Fazenda de Pereira,190.435.287-14,Feminino,2001-03-31,nicolas19@da.br,(62) 92833-4242,Ativo
1723,João Moraes,GO;Goiânia;Parque Amazônia;Estrada da Luz,293.817.465-91,Masculino,2009-07-15,nicole04@rodrigues.br,(62) 99562-6105,Ativo
1724,Pedro Miguel Viana,GO;Aparecida de Goiânia;Setor Oeste;Residencial da Rosa,521.073.849-32,Feminino,1967-03-15,pirescaue@moraes.br,(62) 97101-8309,Ativo
1725,Bryan Lima,GO;Aparecida de Goiânia;Setor Oeste;Colônia de Silva,065.842.937-00,Masculino,2000-11-02,emanuelaragao@da.net,(62) 99949-7275,Ativo
1726,Felipe Peixoto,GO;Aparecida de Goiânia;Vila Brasília;Área Gabriel Silveira,182.706.543-53,Masculino,1979-11-05,azevedobryan@hotmail.com,(62) 97363-3740,Trancado
1727,Kevin Campos,GO;Goiânia;Centro;Lagoa de Sales,470.156.893-75,Feminino,1988-06-21,lda-mota@gmail.com,(62) 94808-9691,Ativo
1728,Enrico da Rocha,GO;Aparecida de Goiânia;Setor Bueno;Vereda Gonçalves,510.672.394-99,Masculino,1980-06-15,emanuelbarbosa@uol.com.br,(62) 95286-8035,Inativo
1729,Eduardo Costa,GO;Aparecida de Goiânia;Centro;Vila Beatriz Costela,207.615.493-07,Masculino,1975-07-13,raul79@yahoo.com.br,(62) 93525-7089,Ativo
1730,Ana Júlia Rodrigues,GO;Goiânia;Jardim Goiás;Favela Teixeira,751.943.820-14,Masculino,1985-04-14,dvieira@pereira.br,(62) 95219-1178,Inativo
1731,Luiz Otávio das Neves,GO;Goiânia;Vila Brasília;Rodovia de Oliveira,730.269.518-03,Feminino,2001-05-30,brunofreitas@bol.com.br,(62) 93811-2085,Ativo
1732,Ana Júlia Ramos,GO;Goiânia;Vila Brasília;Loteamento de da Mota,403.568.217-90,Masculino,2008-11-09,enzo88@sales.br,(62) 91686-5555,Inativo
1733,Ana Lívia Viana,GO;Goiânia;Setor Bueno;Chácara Maria Eduarda Lopes,205.964.187-01,Feminino,2002-12-18,maria-alicenovaes@ig.com.br,(62) 97130-6206,Trancado
1734,Antônio Oliveira,GO;Aparecida de Goiânia;Jardim Goiás;Avenida Monteiro,071.628.354-90,Masculino,1975-02-01,aramos@hotmail.com,(62) 98092-9169,Ativo
1735,Dr. Thiago Mendes,GO;Aparecida de Goiânia;Vila Brasília;Área Azevedo,967.354.120-52,Masculino,1974-06-26,miguel07@bol.com.br,(62) 92033-8418,Ativo
1736,Stephany Cunha,GO;Goiânia;Jardim Goiás;Vila de Alves,246.053.981-98,Feminino,2005-10-17,augusto94@campos.com,(62) 93873-1348,Ativo
1737,Caio Aragão,GO;Goiânia;Setor Oeste;Avenida Maria Ferreira,864.213.579-46,Feminino,2006-10-22,eoliveira@gmail.com,(62) 92147-7599,Ativo
1738,Maria Clara Peixoto,GO;Aparecida de Goiânia;Parque Amazônia;Alameda Rezende,392.780.651-02,Masculino,1991-07-25,aragaoerick@rezende.com,(62) 91137-8698,Ativo
1739,Daniel Lima,GO;Aparecida de Goiânia;Centro;Trevo de Santos,039.214.756-43,Feminino,1985-03-06,mfernandes@ig.com.br,(62) 94500-6196,Inativo
