ID_aula,ID_modalidade,Data_aula,Horario_inicio,Instrutor,Lotacao,Presencas,ID_unidade
2934,4,2025-04-01,16:00:00,Agatha Nunes,12,12,1
2935,5,2025-06-24,08:00:00,Sarah Dias,12,9,1
2936,5,2025-07-28,17:00:00,João Pinto,12,9,1
2937,3,2025-07-23,16:00:00,Ana Sophia da Costa,15,8,5
2938,4,2025-04-18,09:00:00,Maria Cecília Martins,12,12,3
2939,3,2025-05-25,09:00:00,Alice Moreira,15,11,1
2940,2,2025-07-26,16:00:00,Luiz Miguel Caldeira,15,7,3
2941,1,2025-05-16,18:00:00,Maria Cecília Martins,15,8,4
2942,1,2025-07-04,16:00:00,Thomas Azevedo,15,9,3
2943,4,2025-04-20,15:00:00,Maria Duarte,12,8,4
2944,1,2025-07-25,18:00:00,Joana Silveira,15,11,4
2945,5,2025-04-18,18:00:00,Ana Sophia da Costa,12,11,4
2946,1,2025-04-06,18:00:00,Alice Moreira,15,8,5
2947,2,2025-05-23,07:00:00,Maria Duarte,15,11,2
2948,4,2025-06-10,15:00:00,Sarah Dias,12,11,5
2949,3,2025-04-21,18:00:00,Maria Cecília Martins,15,6,1
2950,1,2025-05-28,09:00:00,Alice Moreira,15,13,4
2951,1,2025-04-23,10:00:00,Thomas Azevedo,15,8,2
2952,2,2025-05-19,16:00:00,Breno Cardoso,15,15,5
2953,2,2025-06-13,16:00:00,Ana Sophia da Costa,15,8,1
2954,2,2025-07-13,10:00:00,Breno Cardoso,15,7,3
2955,4,2025-07-06,15:00:00,Alice Moreira,12,5,2
2956,4,2025-04-23,10:00:00,Heitor Costela,12,5,1
2957,1,2025-07-05,08:00:00,Luiz Miguel Caldeira,15,12,1
2958,5,2025-05-31,07:00:00,Sarah Dias,12,6,5
2959,1,2025-06-18,07:00:00,Otávio Nogueira,15,9,2
2960,3,2025-04-12,10:00:00,João Pinto,15,11,2
2961,3,2025-04-08,07:00:00,Heitor Costela,15,14,1
2962,5,2025-07-18,18:00:00,Emanuella da Cunha,12,10,5
2963,1,2025-06-06,16:00:00,Breno Cardoso,15,15,3
2964,3,2025-07-16,09:00:00,João Pinto,15,9,4
2965,3,2025-05-14,15:00:00,João Pinto,15,7,2
2966,5,2025-05-27,07:00:00,Emanuella da Cunha,12,7,4
2967,2,2025-07-13,07:00:00,Dra. Evelyn Gonçalves,15,5,5
2968,1,2025-05-16,15:00:00,Joana Silveira,15,7,2
2969,4,2025-06-04,08:00:00,Marcela Melo,12,8,4
2970,3,2025-07-24,10:00:00,Dra. Evelyn Gonçalves,15,6,3
2971,2,2025-04-12,17:00:00,Lucca Martins,15,7,2
2972,1,2025-04-30,08:00:00,Dra. Evelyn Gonçalves,15,7,1
2973,5,2025-06-29,09:00:00,Breno Cardoso,12,9,5
2974,1,2025-06-04,07:00:00,Emanuella da Cunha,15,9,2
2975,1,2025-05-14,15:00:00,Sarah Dias,15,13,3
2976,3,2025-06-19,08:00:00,Lucca Martins,15,13,3
2977,3,2025-05-05,09:00:00,Dra. Evelyn Gonçalves,15,13,3
2978,2,2025-05-28,18:00:00,Dra. Evelyn Gonçalves,15,13,1
2979,3,2025-06-30,08:00:00,Otávio Nogueira,15,12,1
2980,3,2025-07-28,10:00:00,Thomas Azevedo,15,13,5
2981,4,2025-07-28,15:00:00,Maria Duarte,12,11,2
2982,4,2025-04-10,17:00:00,Stella da Mata,12,8,5
2983,3,2025-06-07,10:00:00,Maria Cecília Martins,15,5,2
2984,1,2025-05-05,18:00:00,Luiz Miguel Caldeira,15,12,4
2985,2,2025-05-14,16:00:00,Alice Moreira,15,7,2
2986,4,2025-05-07,08:00:00,Sarah Dias,12,7,1
2987,4,2025-05-29,15:00:00,Agatha Nunes,12,8,2
2988,1,2025-07-01,15:00:00,Agatha Nunes,15,8,2
2989,1,2025-06-04,16:00:00,Heitor Costela,15,5,5
2990,1,2025-04-02,15:00:00,Heitor Costela,15,8,2
2991,1,2025-07-21,09:00:00,Lucca Martins,15,11,5
2992,4,2025-04-13,15:00:00,Stella da Mata,12,11,1
2993,5,2025-07-02,07:00:00,Marcela Melo,12,7,1
2994,1,2025-07-15,10:00:00,Daniela Ferreira,15,10,4
2995,4,2025-05-07,16:00:00,Ana Sophia da Costa,12,6,4
2996,3,2025-06-08,10:00:00,Maria Duarte,15,14,2
2997,5,2025-06-20,09:00:00,Marcela Melo,12,10,2
2998,2,2025-05-07,15:00:00,Luiz Miguel Caldeira,15,15,1
2999,1,2025-06-12,18:00:00,Luiz Miguel Caldeira,15,6,2
3000,5,2025-05-22,07:00:00,Breno Cardoso,12,7,4
